Name,Composition,Fractional Abundance,Cumulative Abundance
A3G3F+LacN1/unmodified/2 x Core/2 x Core/1 x Core,"12 Hex, 11 HexNAc, 1 Fuc",0.0015536019080063343,99.99077879139637
A3G3F/unmodified/2 x Core/2 x Core/2 x Core,"12 Hex, 11 HexNAc, 1 Fuc",0.0013316587782911437,99.99211045017465
A3G3/A2G2F/unmodified/unmodified/1 x Core,"12 Hex, 10 HexNAc, 1 Fuc",0.0012206872134335484,99.99333113738808
A1G1F/A2G2F/unmodified/1 x Core/1 x Core,"11 Hex, 9 HexNAc, 2 Fuc",9.828910030244158e-4,99.99431402839112
A3G3F/A2G1/2 x Core/2 x Core/1 x Core,"15 Hex, 14 HexNAc, 1 Fuc",8.736808915772583e-4,99.99518770928269
A2G0F/A2G2F/unmodified/2 x Core/2 x Core,"12 Hex, 12 HexNAc, 2 Fuc",8.52543450652002e-4,99.99604025273334
A3G3+LacN1/A2G2F/unmodified/1 x Core/1 x Core,"14 Hex, 12 HexNAc, 1 Fuc",5.17867302668778e-4,99.99655812003601
A3G3/A2G2F/unmodified/unmodified/unmodified,"11 Hex, 9 HexNAc, 1 Fuc",5.037756753852739e-4,99.9970618957114
A1G1/A2G2F/unmodified/2 x Core/2 x Core,"13 Hex, 11 HexNAc, 1 Fuc",4.26271725326001e-4,99.99748816743671
M5-A1G1/unmodified/2 x Core/2 x Core/2 x Core,"12 Hex, 9 HexNAc, 0 Fuc",4.121800980424968e-4,99.99790034753477
M5-A1G1/A2G2F/unmodified/2 x Core/unmodified,"13 Hex, 9 HexNAc, 1 Fuc",3.7342812301286045e-4,99.99827377565778
A3G3/A2G1/unmodified/2 x Core/2 x Core,"14 Hex, 13 HexNAc, 0 Fuc",3.522906820876042e-4,99.99862606633987
A3G3F+LacN1/A2G1/1 x Core/2 x Core/1 x Core,"15 Hex, 14 HexNAc, 1 Fuc",2.2018167630475258e-4,99.99884624801616
A1G1/A2G1/2 x Core/2 x Core/2 x Core,"14 Hex, 13 HexNAc, 0 Fuc",2.1137440925256246e-4,99.99905762242543
A3G3/A2G2F/unmodified/2 x Core/unmodified,"13 Hex, 11 HexNAc, 1 Fuc",1.937598751481823e-4,99.99925138230057
A3G3F+LacN1/A2G2F/unmodified/2 x Core/unmodified,"14 Hex, 12 HexNAc, 2 Fuc",1.8671406150643023e-4,99.99943809636207
M6/A2G1/unmodified/2 x Core/unmodified,"12 Hex, 8 HexNAc, 0 Fuc",1.2330173873066147e-4,99.99956139810081
A3G3F/A2G2F/unmodified/unmodified/unmodified,"11 Hex, 9 HexNAc, 2 Fuc",1.0040284439496719e-4,99.9996618009452
A1G1F/A2G2F/unmodified/2 x Core/unmodified,"11 Hex, 9 HexNAc, 2 Fuc",6.341232277576875e-5,99.99972521326798
A3G3F/unmodified/unmodified/1 x Core/1 x Core,"8 Hex, 7 HexNAc, 1 Fuc",4.2274881850512496e-5,99.99976748814983
A3G3F/A2G1/unmodified/1 x Core/1 x Core,"12 Hex, 11 HexNAc, 1 Fuc",3.699052161919844e-5,99.99980447867145
A3G3+LacN1/A2G1/1 x Core/1 x Core/1 x Core,"14 Hex, 13 HexNAc, 0 Fuc",3.522906820876042e-5,99.99983970773965
A3G3+LacN1/A2G1/unmodified/2 x Core/1 x Core,"14 Hex, 13 HexNAc, 0 Fuc",2.8183254567008333e-5,99.99986789099422
M5/A2G1/1 x Core/1 x Core/1 x Core,"12 Hex, 9 HexNAc, 0 Fuc",2.6421801156570308e-5,99.99989431279538
A3G3F+LacN1/unmodified/2 x Core/2 x Core/2 x Core,"13 Hex, 12 HexNAc, 1 Fuc",2.1137440925256248e-5,99.9999154502363
M5/A2G1/unmodified/2 x Core/1 x Core,"12 Hex, 9 HexNAc, 0 Fuc",2.1137440925256248e-5,99.99993658767723
M6/A2G1/1 x Core/1 x Core/1 x Core,"13 Hex, 9 HexNAc, 0 Fuc",1.4091627283504167e-5,99.99995067930452
M5-A1G1/A2G1/unmodified/1 x Core/1 x Core,"12 Hex, 9 HexNAc, 0 Fuc",1.0568720462628124e-5,99.99996124802497
M6/A2G1/unmodified/2 x Core/1 x Core,"13 Hex, 9 HexNAc, 0 Fuc",1.0568720462628124e-5,99.99997181674544
A1G1F/unmodified/1 x Core/2 x Core/1 x Core,"8 Hex, 7 HexNAc, 1 Fuc",7.045813641752083e-6,99.99997886255908
A3G3F/A2G1/1 x Core/1 x Core/1 x Core,"13 Hex, 12 HexNAc, 1 Fuc",7.045813641752083e-6,99.99998590837272
A3G3F/A2G1/unmodified/2 x Core/1 x Core,"13 Hex, 12 HexNAc, 1 Fuc",7.045813641752083e-6,99.99999295418637
M5/A2G1/1 x Core/2 x Core/1 x Core,"13 Hex, 10 HexNAc, 0 Fuc",7.045813641752083e-6,100
A1G1F/A2G1/1 x Core/1 x Core/1 x Core,"11 Hex, 10 HexNAc, 1 Fuc",0,100
A1G1F/A2G1/1 x Core/2 x Core/1 x Core,"12 Hex, 11 HexNAc, 1 Fuc",0,100
A1G1F/A2G1/2 x Core/2 x Core/1 x Core,"13 Hex, 12 HexNAc, 1 Fuc",0,100
A1G1F/A2G1/unmodified/1 x Core/1 x Core,"10 Hex, 9 HexNAc, 1 Fuc",0,100
A1G1F/A2G1/unmodified/2 x Core/1 x Core,"11 Hex, 10 HexNAc, 1 Fuc",0,100
A1G1F/A2G1/unmodified/2 x Core/2 x Core,"12 Hex, 11 HexNAc, 1 Fuc",0,100
A1G1F/A2G1/unmodified/2 x Core/unmodified,"10 Hex, 9 HexNAc, 1 Fuc",0,100
A1G1F/A2G1/unmodified/unmodified/1 x Core,"9 Hex, 8 HexNAc, 1 Fuc",0,100
A1G1F/A2G1/unmodified/unmodified/unmodified,"8 Hex, 7 HexNAc, 1 Fuc",0,100
A1G1F/unmodified/2 x Core/2 x Core/1 x Core,"9 Hex, 8 HexNAc, 1 Fuc",0,100
A1G1F/unmodified/2 x Core/2 x Core/2 x Core,"10 Hex, 9 HexNAc, 1 Fuc",0,100
